image_url;point;polygon
IMG_01613.png;(811, 597);[(931, 505), (947, 506), (960, 516), (972, 520), (983, 523), (982, 543), (978, 562), (977, 573), (968, 592), (950, 602), (934, 611), (913, 631), (906, 646), (920, 653), (964, 641), (988, 632), (975, 627), (966, 623), (970, 607), (992, 601), (1003, 606), (1022, 605), (1023, 634), (1017, 650), (1006, 662), (990, 673), (971, 675), (947, 686), (920, 693), (895, 684), (883, 674), (868, 663), (855, 662), (852, 665), (824, 684), (811, 682), (790, 675), (784, 667), (741, 672), (721, 673), (692, 676), (687, 674), (661, 675), (652, 667), (657, 651), (676, 638), (698, 631), (725, 636), (742, 633), (774, 621), (771, 614), (755, 604), (746, 618), (731, 630), (715, 626), (693, 618), (681, 601), (664, 587), (677, 580), (687, 582), (698, 572), (708, 552), (727, 542), (751, 535), (781, 525), (801, 521), (813, 524), (827, 532), (841, 543), (850, 552), (882, 556), (897, 558), (903, 568), (920, 567), (931, 557), (925, 553), (896, 546), (887, 534), (880, 525), (890, 502), (903, 482), (910, 488), (913, 502), (915, 516)]
IMG_01613.png;(604, 677);[(634, 664), (636, 655), (619, 644), (603, 639), (568, 657), (538, 675), (511, 704), (530, 716), (537, 702), (549, 706), (546, 717), (557, 724), (572, 730), (595, 723), (595, 712), (585, 706), (596, 699), (599, 690), (642, 680), (643, 673)]
IMG_01613.png;(207, 654);[(260, 602), (253, 631), (250, 662), (224, 677), (240, 691), (236, 713), (233, 755), (186, 764), (199, 740), (185, 729), (156, 741), (149, 725), (154, 697), (167, 687), (169, 677), (167, 651), (185, 627), (190, 620), (201, 613), (225, 598), (238, 585), (253, 583)]
IMG_01613.png;(81, 242);[(170, 81), (168, 94), (170, 102), (171, 109), (169, 114), (163, 120), (156, 122), (146, 126), (137, 130), (130, 136), (132, 143), (139, 146), (149, 150), (158, 159), (156, 166), (146, 169), (141, 176), (139, 181), (142, 193), (139, 198), (132, 202), (125, 201), (121, 199), (109, 197), (104, 192), (101, 205), (105, 213), (135, 217), (146, 218), (153, 225), (160, 242), (159, 256), (131, 268), (119, 282), (113, 288), (106, 294), (101, 298), (92, 306), (87, 307), (82, 304), (79, 287), (76, 278), (65, 274), (37, 266), (23, 243), (25, 234), (35, 222), (37, 205), (40, 172), (49, 168), (56, 168), (66, 169), (68, 157), (69, 146), (68, 133), (79, 120), (101, 117), (109, 98), (114, 85), (122, 81), (128, 84), (136, 81), (145, 76), (152, 76), (152, 78), (158, 76), (164, 74)]
IMG_01613.png;(340, 628);[(307, 628), (319, 635), (324, 658), (322, 681), (333, 686), (388, 677), (409, 677), (433, 663), (443, 671), (462, 656), (520, 590), (507, 569), (502, 579), (498, 582), (485, 582), (471, 590), (456, 614), (451, 620), (431, 614), (415, 618), (409, 619), (399, 594), (358, 580), (339, 589), (327, 597), (305, 601), (300, 611)]
IMG_01614.png;(135, 52);[(153, 24), (175, 20), (194, 13), (195, 31), (174, 57), (166, 72), (163, 83), (147, 80), (136, 80), (130, 82), (127, 90), (125, 103), (102, 98), (93, 92), (87, 92), (83, 92), (76, 91), (71, 87), (68, 82), (68, 81), (68, 77), (68, 72), (65, 66), (61, 63), (61, 60), (72, 52), (78, 46), (91, 42), (100, 35), (100, 24), (101, 20), (103, 16), (108, 18), (118, 25), (131, 23), (136, 15), (140, 12), (147, 14)]
IMG_01614.png;(162, 518);[(81, 539), (145, 544), (221, 555), (240, 561), (247, 556), (246, 544), (318, 551), (303, 538), (265, 517), (252, 517), (243, 501), (209, 496), (186, 486), (177, 479), (159, 465), (148, 465), (139, 466), (90, 519)]
IMG_01614.png;(361, 235);[(408, 191), (390, 209), (374, 230), (377, 249), (382, 257), (370, 266), (353, 271), (343, 271), (342, 261), (332, 250), (317, 245), (294, 252), (297, 230), (315, 219), (335, 215), (353, 212), (383, 191), (392, 178), (419, 162), (437, 161), (432, 173), (411, 190)]
IMG_01614.png;(444, 239);[(451, 211), (464, 220), (473, 217), (478, 220), (483, 231), (470, 245), (467, 263), (465, 270), (452, 270), (441, 267), (430, 264), (417, 277), (407, 280), (396, 274), (395, 266), (405, 256), (413, 248), (418, 234), (423, 220), (427, 215), (433, 215), (442, 215)]
IMG_01614.png;(964, 438);[(919, 416), (931, 435), (986, 469), (1017, 479), (1019, 467), (997, 454), (1020, 454), (998, 445), (982, 436), (964, 420), (934, 408), (915, 413)]
IMG_01615.png;(81, 451);[(124, 393), (104, 420), (102, 428), (106, 438), (110, 448), (106, 464), (102, 471), (92, 484), (87, 490), (78, 491), (75, 495), (75, 506), (67, 514), (52, 526), (34, 547), (15, 562), (2, 570), (2, 523), (16, 518), (24, 504), (30, 504), (42, 505), (45, 498), (54, 485), (47, 468), (50, 461), (62, 451), (65, 448), (66, 437), (62, 432), (62, 411), (71, 411), (85, 403), (98, 397), (115, 391), (127, 387)]
IMG_01615.png;(399, 689);[(403, 642), (386, 615), (379, 628), (373, 639), (369, 659), (372, 687), (385, 716), (406, 716), (421, 714), (424, 694), (421, 675), (422, 650)]
IMG_01615.png;(770, 118);[(699, 109), (697, 133), (745, 145), (750, 143), (789, 143), (789, 132), (814, 134), (839, 143), (844, 133), (838, 108), (829, 97), (817, 109), (810, 106), (805, 99), (804, 81), (794, 81), (771, 88), (744, 98), (728, 86), (715, 93), (723, 112), (703, 104)]
IMG_01615.png;(719, 409);[(767, 431), (765, 404), (729, 382), (685, 395), (672, 400), (701, 442), (724, 431), (743, 427), (751, 431), (757, 437)]
IMG_01615.png;(634, 429);[(652, 407), (674, 411), (678, 420), (674, 430), (663, 431), (662, 431), (668, 438), (672, 442), (663, 455), (650, 454), (640, 463), (628, 468), (621, 470), (613, 468), (606, 452), (597, 441), (588, 428), (588, 410), (595, 402), (615, 410), (628, 408), (637, 406)]
IMG_01615.png;(648, 263);[(733, 209), (743, 215), (746, 232), (746, 247), (753, 241), (763, 238), (764, 250), (768, 261), (773, 267), (766, 269), (750, 265), (746, 264), (749, 269), (744, 282), (736, 281), (720, 274), (710, 266), (690, 268), (677, 270), (667, 278), (662, 286), (658, 294), (644, 297), (633, 297), (625, 283), (617, 270), (604, 255), (608, 246), (612, 247), (608, 242), (605, 236), (608, 220), (608, 212), (614, 205), (618, 205), (608, 196), (607, 180), (603, 166), (617, 153), (635, 146), (654, 149), (658, 166), (667, 181), (661, 192), (643, 189), (653, 195), (659, 202), (661, 212), (654, 228), (654, 232), (656, 241), (670, 233), (694, 225), (698, 224), (707, 215), (715, 213)]
IMG_01615.png;(764, 607);[(756, 557), (778, 563), (784, 592), (791, 599), (793, 618), (791, 631), (817, 627), (823, 598), (840, 585), (859, 587), (867, 606), (858, 642), (844, 678), (829, 700), (805, 703), (790, 694), (796, 683), (813, 673), (811, 656), (787, 661), (772, 649), (741, 636), (717, 625), (696, 620), (706, 606), (724, 606), (739, 604), (721, 587), (718, 566), (731, 571), (750, 575)]
IMG_01615.png;(833, 651);[(808, 700), (824, 697), (845, 674), (863, 635), (861, 613), (854, 584), (817, 594), (828, 618), (825, 621), (800, 630), (789, 635), (783, 653), (785, 666), (793, 675), (795, 692)]
IMG_01616.png;(223, 81);[(270, 142), (258, 130), (217, 122), (203, 106), (184, 68), (181, 56), (187, 33), (212, 30), (207, 14), (216, 12), (219, 22), (227, 30), (231, 39), (241, 42), (245, 35), (252, 38), (252, 56), (238, 54), (220, 42), (215, 47), (259, 78), (254, 83), (243, 81), (247, 110)]
IMG_01616.png;(32, 193);[(0, 162), (10, 172), (27, 171), (43, 167), (44, 147), (55, 147), (64, 159), (76, 168), (89, 182), (91, 193), (105, 208), (95, 217), (89, 222), (74, 217), (65, 188), (56, 190), (60, 209), (48, 213), (42, 224), (30, 227), (13, 231), (1, 213), (1, 200)]
IMG_01616.png;(147, 534);[(96, 567), (113, 549), (124, 547), (151, 566), (166, 557), (183, 542), (186, 520), (177, 499), (143, 504), (133, 510), (111, 503), (100, 524), (88, 515), (76, 531), (83, 544)]
IMG_01616.png;(261, 450);[(280, 427), (286, 432), (300, 413), (301, 403), (317, 402), (318, 415), (317, 430), (308, 437), (296, 451), (284, 462), (284, 475), (274, 480), (263, 478), (235, 466), (231, 457), (231, 447), (227, 433), (234, 428), (251, 420), (258, 424), (267, 425)]
IMG_01616.png;(330, 369);[(315, 260), (330, 268), (337, 282), (341, 296), (345, 315), (360, 337), (366, 343), (375, 371), (373, 377), (381, 387), (386, 392), (384, 397), (361, 398), (348, 402), (331, 405), (320, 408), (311, 401), (304, 392), (297, 381), (291, 383), (282, 386), (280, 394), (278, 404), (257, 400), (253, 382), (261, 366), (255, 353), (248, 353), (241, 347), (235, 343), (230, 331), (218, 316), (208, 298), (198, 288), (190, 277), (191, 271), (212, 270), (235, 282), (237, 297), (250, 305), (260, 305), (271, 312), (280, 325), (283, 341), (301, 340), (313, 336), (314, 328), (306, 318), (297, 301), (294, 287), (283, 277), (272, 270), (257, 248), (244, 234), (237, 222), (243, 215), (265, 226), (288, 246), (301, 257), (316, 264)]
IMG_01616.png;(108, 640);[(50, 616), (40, 644), (46, 654), (60, 661), (68, 679), (82, 693), (100, 675), (97, 666), (113, 665), (139, 666), (163, 665), (175, 656), (195, 638), (210, 617), (194, 612), (185, 616), (165, 619), (150, 610), (140, 608), (122, 617), (98, 610), (78, 612), (63, 615)]
IMG_01616.png;(387, 517);[(392, 473), (385, 484), (364, 498), (339, 522), (331, 537), (333, 554), (344, 559), (358, 545), (382, 538), (385, 532), (403, 532), (402, 539), (402, 551), (426, 550), (427, 526), (438, 515), (458, 493), (446, 488), (433, 488), (414, 488), (401, 493), (410, 473)]
IMG_01616.png;(254, 672);[(201, 655), (211, 661), (220, 668), (230, 672), (231, 672), (237, 669), (243, 660), (251, 656), (258, 654), (268, 653), (288, 651), (294, 658), (296, 663), (294, 671), (289, 674), (279, 680), (277, 680), (271, 682), (260, 689), (241, 692), (239, 693), (231, 695), (224, 690), (220, 688), (211, 682), (193, 673), (186, 668), (185, 664), (184, 656), (190, 654), (194, 654)]
IMG_01616.png;(256, 580);[(242, 574), (251, 567), (257, 557), (260, 551), (266, 548), (274, 549), (275, 549), (276, 554), (279, 563), (277, 573), (271, 584), (266, 591), (261, 597), (261, 605), (251, 606), (250, 607), (242, 610), (238, 612), (242, 601), (249, 599), (241, 596), (237, 595), (237, 590), (231, 584), (234, 577), (239, 576)]
IMG_01616.png;(589, 466);[(584, 426), (592, 438), (598, 440), (601, 451), (601, 460), (605, 466), (613, 460), (622, 456), (623, 477), (617, 494), (607, 497), (593, 491), (580, 486), (574, 485), (572, 491), (583, 503), (581, 506), (575, 511), (573, 512), (557, 513), (551, 511), (546, 507), (538, 497), (541, 495), (540, 487), (533, 496), (526, 498), (522, 496), (513, 492), (502, 484), (497, 481), (502, 476), (507, 475), (513, 470), (517, 465), (523, 460), (524, 455), (526, 452), (535, 458), (543, 461), (554, 442), (567, 425), (570, 423), (578, 425)]
IMG_01616.png;(732, 339);[(691, 388), (680, 381), (685, 372), (668, 366), (658, 347), (671, 343), (680, 341), (708, 317), (723, 313), (736, 313), (766, 319), (786, 327), (800, 330), (802, 342), (792, 342), (765, 347), (771, 360), (770, 365), (739, 374), (731, 355), (723, 360), (721, 369), (721, 377), (709, 381)]
IMG_01616.png;(789, 130);[(764, 93), (772, 118), (766, 152), (785, 184), (802, 155), (813, 153), (823, 128), (810, 102), (804, 108), (802, 86), (771, 84)]
IMG_01616.png;(749, 57);[(790, 17), (765, 19), (756, 25), (757, 35), (767, 40), (782, 44), (794, 49), (805, 58), (806, 63), (799, 67), (790, 69), (780, 73), (769, 86), (763, 89), (759, 100), (759, 114), (764, 118), (763, 124), (746, 126), (739, 128), (729, 126), (727, 100), (722, 95), (717, 84), (717, 67), (709, 48), (710, 31), (700, 11), (723, 3), (802, 2), (804, 4), (802, 14)]
IMG_01616.png;(473, 739);[(551, 731), (534, 745), (515, 746), (494, 748), (496, 765), (463, 765), (462, 761), (445, 763), (441, 766), (409, 765), (414, 744), (424, 732), (440, 731), (450, 727), (453, 709), (465, 707), (479, 704), (495, 709), (509, 707), (525, 718), (540, 715)]
IMG_01616.png;(582, 712);[(356, 719), (346, 735), (354, 740), (385, 729), (413, 725), (422, 731), (411, 747), (411, 764), (501, 762), (504, 749), (516, 750), (540, 741), (556, 740), (585, 744), (611, 747), (622, 747), (623, 730), (620, 719), (625, 701), (624, 682), (615, 680), (617, 665), (625, 644), (644, 632), (649, 612), (634, 606), (622, 625), (612, 627), (600, 641), (597, 656), (574, 672), (564, 679), (548, 684), (541, 705), (530, 716), (493, 706), (466, 711), (441, 706), (446, 688), (421, 700), (404, 706), (390, 712), (385, 704)]
IMG_01617.png;(40, 330);[(2, 231), (20, 229), (40, 277), (48, 262), (62, 275), (62, 295), (68, 309), (69, 327), (101, 377), (99, 407), (128, 510), (112, 525), (81, 516), (75, 505), (74, 490), (71, 474), (78, 463), (76, 448), (70, 445), (40, 437), (35, 431), (38, 423), (15, 424), (3, 412), (3, 395), (11, 377), (23, 367), (38, 367), (-1, 352)]
IMG_01617.png;(300, 718);[(174, 574), (180, 585), (186, 591), (197, 596), (206, 598), (208, 603), (214, 605), (218, 606), (225, 626), (231, 630), (246, 639), (252, 645), (256, 646), (267, 650), (273, 652), (271, 664), (277, 682), (265, 683), (268, 692), (270, 702), (272, 705), (279, 710), (286, 716), (289, 718), (289, 721), (280, 726), (275, 726), (284, 731), (284, 750), (294, 751), (301, 753), (306, 756), (313, 759), (322, 758), (340, 755), (349, 748), (349, 731), (348, 722), (331, 710), (331, 701), (327, 688), (316, 680), (316, 674), (308, 669), (303, 664), (300, 661), (291, 655), (288, 653), (281, 649), (275, 640), (271, 630), (267, 623), (259, 617), (247, 611), (239, 601), (232, 593), (224, 589), (212, 579), (201, 570), (194, 567), (188, 565), (181, 564)]
IMG_01617.png;(138, 724);[(148, 697), (173, 715), (178, 730), (176, 739), (183, 747), (192, 745), (203, 744), (218, 747), (231, 754), (247, 767), (128, 767), (120, 755), (115, 746), (105, 741), (96, 739), (94, 735), (92, 724), (88, 702), (92, 697), (97, 692), (100, 684), (106, 681), (112, 680), (118, 683), (122, 688), (129, 693)]
IMG_01617.png;(86, 605);[(51, 575), (68, 580), (77, 583), (89, 590), (100, 594), (108, 599), (111, 602), (118, 610), (118, 620), (108, 618), (103, 620), (104, 624), (105, 639), (105, 642), (93, 636), (82, 632), (77, 625), (68, 611), (74, 607), (76, 604), (67, 600), (60, 600), (49, 602), (46, 602), (34, 600), (33, 590), (45, 585)]
IMG_01617.png;(764, 747);[(701, 761), (698, 746), (693, 737), (690, 730), (690, 726), (699, 726), (713, 729), (721, 731), (736, 732), (745, 734), (750, 734), (761, 731), (771, 730), (782, 730), (787, 729), (797, 721), (802, 719), (805, 718), (821, 720), (829, 722), (836, 723), (851, 717), (859, 713), (865, 707), (871, 706), (879, 704), (887, 702), (891, 701), (901, 699), (906, 705), (909, 710), (908, 716), (893, 732), (883, 742), (866, 748), (869, 742), (870, 740), (867, 732), (859, 743), (845, 753), (833, 756), (809, 755), (799, 753), (801, 760), (811, 767)]
IMG_01617.png;(450, 703);[(460, 654), (467, 664), (475, 682), (470, 690), (471, 700), (476, 707), (478, 716), (475, 723), (472, 732), (475, 738), (475, 748), (472, 754), (464, 761), (458, 758), (452, 751), (447, 736), (438, 728), (433, 727), (428, 722), (423, 711), (420, 704), (420, 701), (423, 690), (432, 680), (440, 663), (441, 651), (450, 651), (458, 652)]
IMG_01617.png;(703, 643);[(665, 649), (688, 662), (702, 676), (715, 667), (718, 660), (756, 647), (758, 633), (746, 631), (733, 617), (719, 614), (709, 622), (709, 627), (694, 618), (678, 621)]
IMG_01617.png;(808, 621);[(845, 595), (843, 605), (838, 616), (838, 626), (836, 632), (825, 635), (820, 637), (815, 649), (814, 659), (817, 669), (817, 677), (815, 688), (809, 697), (805, 700), (802, 686), (801, 676), (789, 666), (783, 655), (779, 650), (771, 644), (769, 639), (773, 626), (778, 619), (782, 611), (780, 602), (778, 593), (781, 583), (787, 580), (796, 579), (804, 577), (807, 577), (807, 586), (808, 591), (812, 590), (819, 589), (827, 586), (835, 588), (838, 590)]
IMG_01617.png;(638, 433);[(630, 468), (608, 452), (613, 405), (627, 399), (634, 382), (643, 384), (645, 421), (663, 470), (655, 479), (662, 489), (667, 525), (673, 548), (673, 568), (670, 578), (663, 598), (655, 580), (655, 564), (641, 533), (641, 520), (645, 513), (634, 507), (626, 495), (628, 483)]
IMG_01617.png;(615, 120);[(594, 44), (564, 51), (560, 54), (559, 76), (546, 94), (545, 110), (553, 129), (551, 158), (570, 216), (587, 248), (600, 246), (598, 225), (609, 263), (619, 281), (613, 311), (641, 303), (637, 274), (646, 231), (643, 208), (642, 172), (639, 141), (646, 132), (645, 107), (639, 100), (622, 86), (605, 65)]
IMG_01617.png;(286, 42);[(263, 63), (264, 40), (286, 16), (297, 12), (310, 2), (316, 14), (314, 29), (299, 63), (294, 75), (274, 69)]
IMG_01617.png;(457, 183);[(416, 159), (415, 148), (415, 139), (420, 133), (422, 122), (425, 105), (425, 96), (432, 105), (438, 118), (443, 126), (443, 134), (449, 141), (473, 151), (479, 155), (482, 156), (491, 158), (498, 165), (501, 167), (505, 172), (505, 174), (505, 190), (504, 195), (503, 207), (509, 215), (501, 228), (495, 229), (495, 219), (487, 208), (483, 205), (476, 206), (474, 210), (468, 220), (462, 229), (459, 239), (471, 239), (471, 239), (474, 250), (476, 260), (475, 274), (479, 280), (480, 290), (478, 303), (479, 311), (480, 320), (479, 328), (468, 315), (460, 308), (452, 306), (451, 298), (446, 290), (438, 285), (427, 280), (419, 273), (416, 268), (417, 264), (421, 257), (421, 233), (420, 222), (421, 211), (421, 193), (421, 181), (416, 155)]
IMG_01617.png;(202, 477);[(366, 491), (370, 506), (370, 518), (381, 528), (388, 532), (388, 548), (382, 555), (365, 568), (352, 568), (318, 575), (300, 575), (295, 553), (300, 538), (291, 538), (272, 533), (263, 520), (263, 513), (258, 512), (250, 523), (243, 536), (222, 536), (203, 531), (195, 523), (195, 512), (186, 507), (175, 497), (172, 468), (193, 436), (210, 427), (221, 442), (227, 460), (230, 473), (241, 482), (250, 483), (252, 465), (261, 461), (277, 463), (292, 476), (305, 481), (321, 471), (342, 474), (355, 483)]
IMG_01617.png;(355, 539);[(218, 436), (230, 452), (233, 467), (234, 472), (244, 480), (253, 472), (256, 458), (270, 458), (284, 466), (294, 474), (310, 472), (322, 468), (344, 471), (357, 483), (367, 491), (367, 506), (368, 521), (381, 527), (390, 535), (390, 545), (378, 555), (365, 564), (348, 572), (332, 574), (310, 572), (301, 556), (294, 543), (277, 536), (270, 526), (266, 511), (261, 504), (250, 508), (255, 525), (253, 535), (234, 538), (210, 534), (196, 536), (187, 525), (196, 516), (175, 513), (163, 505), (161, 491), (161, 463), (172, 454), (187, 443), (197, 432), (206, 425), (211, 425)]
IMG_01618.png;(45, 578);[(80, 560), (100, 549), (98, 537), (81, 527), (73, 516), (53, 530), (42, 530), (44, 521), (56, 498), (54, 488), (35, 480), (22, 483), (8, 505), (0, 517), (0, 673), (26, 642), (25, 633), (69, 630), (72, 626), (101, 634), (122, 617), (114, 603), (128, 594), (118, 574), (96, 566)]
IMG_01618.png;(118, 270);[(117, 183), (104, 186), (90, 204), (101, 219), (107, 224), (101, 236), (96, 252), (89, 274), (57, 243), (44, 248), (33, 253), (10, 296), (45, 314), (54, 309), (58, 293), (68, 285), (73, 292), (73, 296), (61, 314), (60, 333), (65, 339), (68, 340), (104, 307), (132, 309), (139, 307), (155, 295), (149, 285), (145, 248), (142, 219), (147, 209), (142, 201), (128, 191), (125, 181)]
